time,carrier,scenario,substance,region,technology,value
2045,wtr,high_env_pol,car,DE,o3,44335362.720400006
2045,wtr,high_env_pol,car,DE,gac,11083840.680100001
2045,wtr,high_env_pol,cec,DE,nof,202.2475
2045,wtr,high_env_pol,cec,DE,aop,99.101275
2045,wtr,high_env_pol,cec,DE,o3,8.0899
2045,wtr,high_env_pol,cec,DE,gac,2.022475
2045,wtr,low_env_pol,car,DE,nof,4001266485.5160995
2045,wtr,low_env_pol,car,DE,aop,997545.6612089998
2045,wtr,low_env_pol,car,DE,o3,110838.406801
2045,wtr,low_env_pol,car,DE,gac,3990182.6448359992
2045,wtr,low_env_pol,cec,DE,nof,730.1134749999999
2045,wtr,low_env_pol,cec,DE,aop,0.18202274999999998
2045,wtr,low_env_pol,cec,DE,o3,0.02022475
2045,wtr,low_env_pol,cec,DE,gac,0.7280909999999999
2045,oxi_con,high_env_pol,car,DE,nof,0.0
2045,oxi_con,high_env_pol,car,DE,aop,0.0
2045,oxi_con,high_env_pol,car,DE,o3,0.0
2045,oxi_con,high_env_pol,car,DE,gac,0.0
2045,oxi_con,high_env_pol,cec,DE,nof,0.0
2045,oxi_con,high_env_pol,cec,DE,aop,0.0
2045,oxi_con,high_env_pol,cec,DE,o3,0.0
2045,oxi_con,high_env_pol,cec,DE,gac,0.0
2045,oxi_con,low_env_pol,car,DE,nof,0.0
2045,oxi_con,low_env_pol,car,DE,aop,0.0
2045,oxi_con,low_env_pol,car,DE,o3,0.0
2045,oxi_con,low_env_pol,car,DE,gac,0.0
2045,oxi_con,low_env_pol,cec,DE,nof,0.0
2045,oxi_con,low_env_pol,cec,DE,aop,0.0
2045,oxi_con,low_env_pol,cec,DE,o3,0.0
2045,oxi_con,low_env_pol,cec,DE,gac,0.0
